date_time,tag_id,fish_id,x,y,hdop
2022-06-27T06:28:06Z,OPs-516,RAJUND-516,508300.7,4673346.1,1.1
2022-06-27T07:05:19Z,OPs-516,RAJUND-516,508331.4,4673349.7,0.5
2022-06-27T07:09:29Z,OPs-516,RAJUND-516,508335.9,4673350.5,2
2022-06-27T07:11:14Z,OPs-516,RAJUND-516,508330,4673349.2,2.1
2022-06-27T07:13:13Z,OPs-516,RAJUND-516,508330.1,4673347.5,0.8
2022-06-27T07:17:01Z,OPs-516,RAJUND-516,508329.5,4673349.9,2.1
2022-06-27T07:23:25Z,OPs-516,RAJUND-516,508328.8,4673349.3,2.1
2022-06-27T07:31:00Z,OPs-516,RAJUND-516,508331.2,4673347.9,0.7
2022-06-27T07:44:42Z,OPs-516,RAJUND-516,508329.6,4673348.9,2.1
2022-06-27T07:46:47Z,OPs-516,RAJUND-516,508329.3,4673347.9,2
2022-06-27T07:52:40Z,OPs-516,RAJUND-516,508331.2,4673350.6,0.7
2022-06-27T09:20:44Z,OPs-516,RAJUND-516,508330,4673348,1.2
2022-06-27T09:34:33Z,OPs-516,RAJUND-516,508331.6,4673349.1,0.8
2022-06-27T09:36:20Z,OPs-516,RAJUND-516,508330.2,4673350.6,2
2022-06-27T10:05:49Z,OPs-516,RAJUND-516,508330.1,4673348.3,1.4
2022-06-27T10:28:22Z,OPs-516,RAJUND-516,508329.9,4673348.1,1.2
2022-06-27T10:29:58Z,OPs-516,RAJUND-516,508330.8,4673346.8,2.1
2022-06-27T10:57:29Z,OPs-516,RAJUND-516,508322.9,4673350.4,1.7
2022-06-27T11:41:31Z,OPs-516,RAJUND-516,508325.2,4673343,2.4
2022-06-27T12:18:27Z,OPs-516,RAJUND-516,508326.6,4673347.3,1.1
2022-06-27T12:41:04Z,OPs-516,RAJUND-516,508331.9,4673352.7,2
2022-06-27T13:45:21Z,OPs-516,RAJUND-516,508329.3,4673352.3,2
2022-06-27T13:50:40Z,OPs-516,RAJUND-516,508328.7,4673351.3,1
2022-06-27T13:58:47Z,OPs-516,RAJUND-516,508329.1,4673348.1,2
2022-06-27T14:00:44Z,OPs-516,RAJUND-516,508319.2,4673345.7,1.7
2022-06-27T14:04:48Z,OPs-516,RAJUND-516,508329.2,4673351.4,1.6
2022-06-27T15:36:06Z,OPs-516,RAJUND-516,508326.4,4673350.8,2
2022-06-27T15:38:26Z,OPs-516,RAJUND-516,508326.2,4673349.5,1.4
2022-06-27T15:42:22Z,OPs-516,RAJUND-516,508328.1,4673347.8,1.4
2022-06-27T15:53:12Z,OPs-516,RAJUND-516,508327.5,4673347.1,1.5
2022-06-27T15:57:03Z,OPs-516,RAJUND-516,508326.8,4673349.7,1.3
2022-06-27T16:00:40Z,OPs-516,RAJUND-516,508329,4673346.4,1.4
2022-06-27T17:28:51Z,OPs-516,RAJUND-516,508142.5,4673353.1,1.2
2022-06-27T17:38:37Z,OPs-516,RAJUND-516,508257.6,4673344.4,1.2
2022-06-27T17:43:20Z,OPs-516,RAJUND-516,508250,4673348.3,0.7
2022-06-27T17:57:16Z,OPs-516,RAJUND-516,508262,4673340.6,1.6
2022-06-27T17:59:20Z,OPs-516,RAJUND-516,508259.8,4673339.5,0.8
2022-06-27T18:09:04Z,OPs-516,RAJUND-516,508258.9,4673336.5,1.1
2022-06-27T18:10:42Z,OPs-516,RAJUND-516,508262.3,4673337.6,1.3
2022-06-27T18:16:53Z,OPs-516,RAJUND-516,508251.8,4673350.6,2.2
2022-06-27T18:24:50Z,OPs-516,RAJUND-516,508262.5,4673336.6,1.1
2022-06-27T18:32:34Z,OPs-516,RAJUND-516,508256.4,4673337.8,1.3
2022-06-27T18:48:35Z,OPs-516,RAJUND-516,508251.9,4673350.1,1
2022-06-27T18:54:42Z,OPs-516,RAJUND-516,508248.9,4673347.7,0.6
2022-06-27T19:04:59Z,OPs-516,RAJUND-516,508253.4,4673345.6,0.7
2022-06-27T19:16:09Z,OPs-516,RAJUND-516,508254.2,4673345.1,1.2
2022-06-27T19:25:07Z,OPs-516,RAJUND-516,508252.7,4673352.2,2.5
2022-06-27T19:27:17Z,OPs-516,RAJUND-516,508251,4673350.5,0.8
2022-06-27T19:35:10Z,OPs-516,RAJUND-516,508249.3,4673351.4,1.4
2022-06-27T19:42:58Z,OPs-516,RAJUND-516,508260.7,4673349.2,1.7
2022-06-27T19:45:19Z,OPs-516,RAJUND-516,508259.1,4673346.4,1.5
2022-06-27T19:50:19Z,OPs-516,RAJUND-516,508257.2,4673353.7,1.7
2022-06-27T19:58:20Z,OPs-516,RAJUND-516,508220.2,4673366.4,1.9
2022-06-27T20:06:35Z,OPs-516,RAJUND-516,508177.9,4673387.5,1.1
2022-06-27T20:10:38Z,OPs-516,RAJUND-516,508178,4673387.4,1.6
2022-06-27T20:18:19Z,OPs-516,RAJUND-516,508176.9,4673415,0.5
2022-06-27T20:20:05Z,OPs-516,RAJUND-516,508184.7,4673424.9,0.5
2022-06-27T20:21:41Z,OPs-516,RAJUND-516,508194.1,4673424.5,0.8
2022-06-27T20:25:39Z,OPs-516,RAJUND-516,508201.7,4673423.5,1.5
2022-06-27T20:27:32Z,OPs-516,RAJUND-516,508198.2,4673426.8,0.5
2022-06-27T20:31:38Z,OPs-516,RAJUND-516,508215.9,4673434.8,2.2
2022-06-27T20:37:31Z,OPs-516,RAJUND-516,508211.3,4673444.4,0.5
2022-06-27T20:39:55Z,OPs-516,RAJUND-516,508206,4673440.3,0.7
2022-06-27T20:42:07Z,OPs-516,RAJUND-516,508213.1,4673444.8,1.3
2022-06-27T20:45:47Z,OPs-516,RAJUND-516,508207.7,4673450.9,0.6
2022-06-27T20:49:44Z,OPs-516,RAJUND-516,508218.3,4673477.5,0.6
2022-06-27T20:55:12Z,OPs-516,RAJUND-516,508248,4673491.4,1.5
2022-06-27T20:57:21Z,OPs-516,RAJUND-516,508257.8,4673496.8,1.7
2022-06-27T21:03:08Z,OPs-516,RAJUND-516,508289.8,4673516.7,1.8
2022-06-27T21:07:24Z,OPs-516,RAJUND-516,508287.6,4673526.5,2.1
2022-06-27T21:14:57Z,OPs-516,RAJUND-516,508290.4,4673520.5,1.3
2022-06-27T21:23:05Z,OPs-516,RAJUND-516,508282.7,4673508.9,2.9
2022-06-27T21:27:04Z,OPs-516,RAJUND-516,508285.9,4673512.3,1.5
2022-06-27T21:37:06Z,OPs-516,RAJUND-516,508288.5,4673520.2,1.8
2022-06-27T21:53:42Z,OPs-516,RAJUND-516,508256.6,4673461.6,2.3
2022-06-27T21:55:22Z,OPs-516,RAJUND-516,508267.8,4673453.5,0.6
2022-06-27T21:57:08Z,OPs-516,RAJUND-516,508264.7,4673461.5,2.8
2022-06-27T21:58:58Z,OPs-516,RAJUND-516,508265.5,4673464.3,0.9
2022-06-27T22:20:00Z,OPs-516,RAJUND-516,508277.6,4673510.9,0.9
2022-06-27T22:22:28Z,OPs-516,RAJUND-516,508278.3,4673517.2,0.8
2022-06-27T22:24:41Z,OPs-516,RAJUND-516,508281.1,4673516.6,1
2022-06-27T22:37:57Z,OPs-516,RAJUND-516,508288.4,4673523.4,1.3
2022-06-27T22:42:31Z,OPs-516,RAJUND-516,508295,4673524.2,1
2022-06-27T22:48:13Z,OPs-516,RAJUND-516,508215.3,4673521.3,1.4
2022-06-27T22:55:44Z,OPs-516,RAJUND-516,508294.3,4673528.6,1.8
2022-06-27T23:03:37Z,OPs-516,RAJUND-516,508285.4,4673527.4,1.1
2022-06-27T23:22:20Z,OPs-516,RAJUND-516,508259,4673472.2,1.4
2022-06-27T23:30:18Z,OPs-516,RAJUND-516,508271.6,4673494,1.2
2022-06-27T23:32:03Z,OPs-516,RAJUND-516,508266.7,4673498.2,0.6
2022-06-27T23:36:05Z,OPs-516,RAJUND-516,508258.7,4673477.5,1.6
2022-06-27T23:44:13Z,OPs-516,RAJUND-516,508263.1,4673465,2.2
2022-06-27T23:51:45Z,OPs-516,RAJUND-516,508251.1,4673444.7,0.6
2022-06-27T23:59:01Z,OPs-516,RAJUND-516,508290.4,4673441.4,0.6
